Time,M1_PWM,M2_PWM,M3_PWM,M4_PWM,Roll,Pitch,Yaw,PosX,PosY,Altitude
11.97,0,0,0,0,0,0,0.036,0.32288,-0.27477,-0.005
11.98,0,0,0,0,0,0,0.036,0.32288,-0.27477,-0.005
11.99,0,0,0,0,0,0,0.036,0.32288,-0.27477,-0.005
12,0,0,0,0,0,0,0.036,0.32288,-0.27477,-0.005
12.01,0,0,0,0,0,0,0.036,0.32288,-0.27477,-0.005
12.02,0,0,0,0,0,0,0.036,0.32288,-0.27477,-0.005
12.03,0,0,0,0,0,0,0.036,0.32288,-0.27477,-0.005
12.04,0,0,0,0,0,0,0.036,0.32288,-0.27477,-0.005
12.05,0,0,0,0,0,0,0.036,0.32288,-0.27477,-0.005
12.06,0,0,0,0,0,0,0.036,0.32288,-0.27477,-0.005
12.07,0,0,0,0,0,0,0.036,0.32288,-0.27477,-0.005
12.08,0,0,0,0,0,0,0.036,0.32288,-0.27477,-0.005
12.09,0,0,0,0,0,0,0.036,0.32288,-0.27477,-0.005
12.1,0,0,0,0,0,0,0.036,0.32288,-0.27477,-0.005
12.11,0,0,0,0,0,0,0.036,0.32288,-0.27477,-0.005
12.12,0,0,0,0,0,0,0.036,0.32288,-0.27477,-0.005
12.13,0,0,0,0,0,0,0.036,0.32288,-0.27477,-0.005
12.14,0,0,0,0,0,0,0.036,0.32288,-0.27477,-0.005
12.15,0,0,0,0,0,0,0.036,0.32288,-0.27477,-0.005
12.16,0,0,0,0,0,0,0.036,0.32288,-0.27477,-0.005
12.17,0,0,0,0,0,0,0.036,0.32288,-0.27477,-0.005
12.18,0,0,0,0,0,0,0.036,0.32288,-0.27477,-0.005
12.19,0,0,0,0,0,0,0.036,0.32288,-0.27477,-0.005
12.2,0,0,0,0,0,0,0.036,0.32288,-0.27477,-0.005
12.21,0,0,0,0,0,0,0.036,0.32288,-0.27477,-0.005
12.22,0,0,0,0,0,0,0.036,0.32288,-0.27477,-0.005
12.23,0,0,0,0,0,0,0.036,0.32288,-0.27477,-0.005
12.24,0,0,0,0,0,0,0.036,0.32288,-0.27477,-0.005
12.25,0,0,0,0,0,0,0.036,0.32288,-0.27477,-0.005
12.26,0,0,0,0,0,0,0.036,0.32288,-0.27477,-0.005
12.27,0,0,0,0,0,0,0.036,0.32288,-0.27477,-0.005
12.28,0,0,0,0,0,0,0.036,0.32288,-0.27477,-0.005
12.29,0,0,0,0,0,0,0.036,0.32288,-0.27477,-0.005
12.3,0,0,0,0,0,0,0.036,0.32288,-0.27477,-0.005
12.31,0,0,0,0,0,0.001,0.036,0.32288,-0.27477,-0.005
12.32,0,0,0,0,0,0,0.036,0.32288,-0.27477,-0.005
12.33,0,0,0,0,0,0,0.036,0.32288,-0.27477,-0.005
12.34,0,0,0,0,0,0,0.036,0.32288,-0.27477,-0.005
12.35,0,0,0,0,0,0,0.036,0.32288,-0.27477,-0.005
12.36,0,0,0,0,0,0,0.036,0.32288,-0.27477,-0.005
12.37,0,0,0,0,0,0,0.036,0.32287,-0.27478,-0.005
12.38,0,0,0,0,-0.002,0,0.036,0.32287,-0.27478,-0.005
12.39,0,0,0,0,-0.001,0,0.036,0.32287,-0.27478,-0.005
12.4,0,0,0,0,0,0,0.036,0.32287,-0.27478,-0.005
12.41,0,0,0,0,0,0,0.036,0.32287,-0.27478,-0.005
12.42,0,0,0,0,0,0,0.036,0.32287,-0.27478,-0.005
12.43,0,0,0,0,0,0,0.036,0.32287,-0.27478,-0.005
12.44,0,0,0,0,0,0,0.036,0.32287,-0.27478,-0.005
12.45,0,0,0,0,0,0,0.036,0.32287,-0.27478,-0.005
12.46,0,0,0,0,0,0,0.036,0.32287,-0.27478,-0.005
12.47,0,0,0,0,-0.002,0,0.036,0.32287,-0.27478,-0.005
12.48,0,0,0,0,-0.001,0,0.036,0.32287,-0.27478,-0.005
12.49,0,0,0,0,0,0,0.036,0.32287,-0.27478,-0.005
12.5,0,0,0,0,0,0,0.036,0.32287,-0.27478,-0.005
12.51,0,0,0,0,0,0,0.036,0.32287,-0.27478,-0.005
12.52,0,0,0,0,0,0,0.036,0.32287,-0.27478,-0.005
12.53,0,0,0,0,0.001,0,0.036,0.32287,-0.27478,-0.005
12.54,0,0,0,0,0,0,0.036,0.32287,-0.27478,-0.005
12.55,0,0,0,0,0,0,0.036,0.32287,-0.27478,-0.005
12.56,0,0,0,0,0,0,0.036,0.32287,-0.27478,-0.005
12.57,0,0,0,0,0,0,0.036,0.32287,-0.27477,-0.005
12.58,0,0,0,0,0,0,0.036,0.32287,-0.27477,-0.005
12.59,0,0,0,0,0.002,0,0.036,0.32287,-0.27477,-0.005
12.6,0,0,0,0,0.004,0,0.036,0.32287,-0.27477,-0.005
12.61,0,0,0,0,0.006,0.001,0.036,0.32287,-0.27477,-0.005
12.62,0,0,0,0,0.007,0.002,0.036,0.32287,-0.27477,-0.005
12.63,0,0,0,0,0.009,0.004,0.036,0.32287,-0.27477,-0.005
12.64,0,0,0,0,0.011,0.005,0.036,0.32287,-0.27477,-0.005
12.65,0,0,0,0,0.013,0.007,0.036,0.32287,-0.27477,-0.005
12.66,0,0,0,0,0.015,0.009,0.036,0.32287,-0.27477,-0.005
12.67,0,0,0,0,0.016,0.01,0.036,0.32287,-0.27477,0
12.68,0,0,0,0,0.02,0.012,0.036,0.32287,-0.27477,0
12.69,0,0,0,0,0.024,0.013,0.036,0.32287,-0.27477,0
12.7,0,0,0,0,0.027,0.015,0.036,0.32287,-0.27477,0
12.71,0,0,0,0,0.032,0.016,0.036,0.32287,-0.27477,0
12.72,0,0,0,0,0.037,0.018,0.036,0.32287,-0.27477,0
12.73,0,0,0,0,0.043,0.019,0.036,0.32287,-0.27477,0
12.74,0,0,0,0,0.049,0.02,0.036,0.32287,-0.27477,0
12.75,0,0,0,0,0.055,0.021,0.036,0.32287,-0.27477,0
12.76,0,0,0,0,0.061,0.022,0.036,0.32287,-0.27477,0
12.77,0,0,0,0,0.067,0.023,0.036,0.3228,-0.2745,0
12.78,0,0,0,0,0.073,0.024,0.036,0.3228,-0.2745,0
12.79,0,0,0,0,0.082,0.025,0.036,0.3228,-0.2745,0
12.8,0,0,0,0,0.09,0.025,0.036,0.3228,-0.2745,0.005
12.81,0,0,0,0,0.098,0.026,0.036,0.3228,-0.2745,0.005
12.82,0,0,0,0,0.107,0.026,0.036,0.3228,-0.2745,0.005
12.83,0,0,0,0,0.116,0.027,0.036,0.3228,-0.2745,0.005
12.84,0,0,0,0,0.126,0.027,0.036,0.3228,-0.2745,0.005
12.85,0,0,0,0,0.136,0.026,0.036,0.3228,-0.2745,0.005
12.86,0,0,0,0,0.145,0.026,0.036,0.3228,-0.2745,0.005
12.87,0,0,0,0,0.155,0.026,0.036,0.3228,-0.2745,0.005
12.88,0,0,0,0,0.165,0.026,0.036,0.3228,-0.2745,0.011
12.89,0,0,0,0,0.177,0.025,0.036,0.3228,-0.2745,0.011
12.9,0,0,0,0,0.191,0.025,0.036,0.3228,-0.2745,0.011
12.91,0,0,0,0,0.205,0.024,0.036,0.3228,-0.2745,0.011
12.92,0,0,0,0,0.219,0.023,0.036,0.3228,-0.2745,0.011
12.93,0,0,0,0,0.233,0.022,0.036,0.3228,-0.2745,0.013
12.94,0,0,0,0,0.247,0.021,0.036,0.3228,-0.2745,0.013
12.95,0,0,0,0,0.261,0.02,0.036,0.3228,-0.2745,0.013
12.96,0,0,0,0,0.275,0.019,0.036,0.3228,-0.2745,0.013
12.97,0,0,0,0,0.289,0.018,0.036,0.32301,-0.27424,0.013
12.98,0,0,0,0,0.302,0.017,0.036,0.32301,-0.27424,0.018
12.99,0,0,0,0,0.316,0.015,0.036,0.32301,-0.27424,0.018
13,0,0,0,0,0.329,0.014,0.036,0.32301,-0.27424,0.018
13.01,0,0,0,0,0.341,0.012,0.036,0.32301,-0.27424,0.018
13.02,0,0,0,0,0.353,0.01,0.036,0.32301,-0.27424,0.018
13.03,0,0,0,0,0.364,0.008,0.036,0.32301,-0.27424,0.024
13.04,0,0,0,0,0.375,0.006,0.036,0.32301,-0.27424,0.024
13.05,0,0,0,0,0.386,0.004,0.036,0.32301,-0.27424,0.024
13.06,0,0,0,0,0.397,0.002,0.036,0.32301,-0.27424,0.024
13.07,0,0,0,0,0.409,0,0.036,0.32301,-0.27424,0.029
13.08,0,0,0,0,0.42,-0.003,0.036,0.32301,-0.27424,0.029
13.09,0,0,0,0,0.431,-0.005,0.036,0.32301,-0.27424,0.029
13.1,0,0,0,0,0.442,-0.007,0.036,0.32301,-0.27424,0.029
13.11,0,0,0,0,0.453,-0.009,0.036,0.32301,-0.27424,0.032
13.12,0,0,0,0,0.464,-0.011,0.036,0.32301,-0.27424,0.032
13.13,0,0,0,0,0.474,-0.013,0.036,0.32301,-0.27424,0.032
13.14,0,0,0,0,0.485,-0.015,0.036,0.32301,-0.27424,0.032
13.15,0,0,0,0,0.496,-0.017,0.036,0.32301,-0.27424,0.037
13.16,0,0,0,0,0.507,-0.019,0.036,0.32301,-0.27424,0.037
13.17,0,0,0,0,0.518,-0.022,0.036,0.32344,-0.2762,0.037
13.18,0,0,0,0,0.527,-0.024,0.036,0.32344,-0.2762,0.042
13.19,0,0,0,0,0.537,-0.027,0.036,0.32344,-0.2762,0.042
13.2,0,0,0,0,0.547,-0.029,0.036,0.32344,-0.2762,0.042
13.21,0,0,0,0,0.556,-0.032,0.036,0.32344,-0.2762,0.048
13.22,0,0,0,0,0.564,-0.035,0.036,0.32344,-0.2762,0.048
13.23,0,0,0,0,0.572,-0.039,0.036,0.32344,-0.2762,0.048
13.24,0,0,0,0,0.579,-0.042,0.036,0.32344,-0.2762,0.053
13.25,0,0,0,0,0.586,-0.046,0.036,0.32344,-0.2762,0.053
13.26,0,0,0,0,0.593,-0.05,0.036,0.32344,-0.2762,0.053
13.27,0,0,0,0,0.6,-0.053,0.036,0.32344,-0.2762,0.055
13.28,0,0,0,0,0.608,-0.058,0.036,0.32344,-0.2762,0.055
13.29,0,0,0,0,0.616,-0.062,0.036,0.32344,-0.2762,0.061
13.3,0,0,0,0,0.624,-0.066,0.036,0.32344,-0.2762,0.061
13.31,0,0,0,0,0.631,-0.07,0.036,0.32344,-0.2762,0.066
13.32,0,0,0,0,0.639,-0.074,0.036,0.32344,-0.2762,0.066
13.33,0,0,0,0,0.647,-0.078,0.036,0.32344,-0.2762,0.071
13.34,0,0,0,0,0.655,-0.082,0.036,0.32344,-0.2762,0.071
13.35,0,0,0,0,0.662,-0.086,0.036,0.32344,-0.2762,0.074
13.36,0,0,0,0,0.669,-0.089,0.036,0.32344,-0.2762,0.074
13.37,0,0,0,0,0.676,-0.093,0.036,0.32378,-0.28212,0.074
13.38,0,0,0,0,0.682,-0.096,0.036,0.32378,-0.28212,0.079
13.39,0,0,0,0,0.689,-0.1,0.036,0.32378,-0.28212,0.079
13.4,0,0,0,0,0.696,-0.103,0.036,0.32378,-0.28212,0.085
13.41,0,0,0,0,0.702,-0.106,0.036,0.32378,-0.28212,0.085
13.42,0,0,0,0,0.707,-0.109,0.036,0.32378,-0.28212,0.09
13.43,0,0,0,0,0.713,-0.112,0.036,0.32378,-0.28212,0.09
13.44,0,0,0,0,0.719,-0.115,0.036,0.32378,-0.28212,0.095
13.45,0,0,0,0,0.724,-0.119,0.036,0.32378,-0.28212,0.098
13.46,0,0,0,0,0.731,-0.123,0.036,0.32378,-0.28212,0.098
13.47,0,0,0,0,0.737,-0.127,0.036,0.32378,-0.28212,0.103
13.48,0,0,0,0,0.742,-0.131,0.036,0.32378,-0.28212,0.103
13.49,0,0,0,0,0.748,-0.134,0.036,0.32378,-0.28212,0.108
13.5,0,0,0,0,0.753,-0.138,0.036,0.32378,-0.28212,0.108
13.51,0,0,0,0,0.759,-0.141,0.036,0.32378,-0.28212,0.114
13.52,0,0,0,0,0.764,-0.145,0.036,0.32378,-0.28212,0.116
13.53,0,0,0,0,0.768,-0.149,0.036,0.32378,-0.28212,0.116
13.54,0,0,0,0,0.771,-0.152,0.036,0.32378,-0.28212,0.122
13.55,0,0,0,0,0.775,-0.156,0.036,0.32378,-0.28212,0.122
13.56,0,0,0,0,0.777,-0.16,0.036,0.32378,-0.28212,0.127
13.57,0,0,0,0,0.779,-0.163,0.036,0.3234,-0.29293,0.132
13.58,0,0,0,0,0.779,-0.167,0.036,0.3234,-0.29293,0.132
13.59,0,0,0,0,0.779,-0.17,0.036,0.3234,-0.29293,0.137
13.6,0,0,0,0,0.776,-0.173,0.036,0.3234,-0.29293,0.14
13.61,0,0,0,0,0.773,-0.176,0.036,0.3234,-0.29293,0.14
13.62,0,0,0,0,0.768,-0.179,0.036,0.3234,-0.29293,0.145
13.63,0,0,0,0,0.764,-0.181,0.036,0.3234,-0.29293,0.151
13.64,0,0,0,0,0.759,-0.184,0.036,0.3234,-0.29293,0.156
13.65,0,0,0,0,0.755,-0.186,0.036,0.3234,-0.29293,0.156
13.66,0,0,0,0,0.753,-0.188,0.036,0.3234,-0.29293,0.159
13.67,0,0,0,0,0.748,-0.19,0.036,0.3234,-0.29293,0.164
13.68,0,0,0,0,0.744,-0.193,0.036,0.3234,-0.29293,0.169
13.69,0,0,0,0,0.741,-0.196,0.036,0.3234,-0.29293,0.169
13.7,0,0,0,0,0.739,-0.198,0.036,0.3234,-0.29293,0.174
13.71,0,0,0,0,0.736,-0.201,0.036,0.3234,-0.29293,0.18
13.72,0,0,0,0,0.735,-0.203,0.036,0.3234,-0.29293,0.182
13.73,0,0,0,0,0.736,-0.206,0.036,0.3234,-0.29293,0.188
13.74,0,0,0,0,0.737,-0.207,0.036,0.3234,-0.29293,0.193
13.75,0,0,0,0,0.74,-0.209,0.036,0.3234,-0.29293,0.198
13.76,0,0,0,0,0.744,-0.21,0.036,0.3234,-0.29293,0.201
13.77,0,0,0,0,0.747,-0.211,0.036,0.32174,-0.30932,0.206
13.78,0,0,0,0,0.751,-0.212,0.036,0.32174,-0.30932,0.211
13.79,0,0,0,0,0.758,-0.213,0.036,0.32174,-0.30932,0.217
13.8,0,0,0,0,0.765,-0.213,0.036,0.32174,-0.30932,0.222
13.81,0,0,0,0,0.772,-0.214,0.036,0.32174,-0.30932,0.225
13.82,0,0,0,0,0.781,-0.214,0.036,0.32174,-0.30932,0.23
13.83,0,0,0,0,0.791,-0.213,0.036,0.32174,-0.30932,0.235
13.84,0,0,0,0,0.8,-0.213,0.036,0.32174,-0.30932,0.243
13.85,0,0,0,0,0.814,-0.213,0.036,0.32174,-0.30932,0.248
13.86,0,0,0,0,0.83,-0.212,0.036,0.32174,-0.30932,0.254
13.87,0,0,0,0,0.847,-0.212,0.036,0.32174,-0.30932,0.259
13.88,0,0,0,0,0.865,-0.211,0.036,0.32174,-0.30932,0.267
13.89,0,0,0,0,0.884,-0.211,0.036,0.32174,-0.30932,0.272
13.9,0,0,0,0,0.903,-0.21,0.036,0.32174,-0.30932,0.277
13.91,0,0,0,0,0.923,-0.21,0.036,0.32174,-0.30932,0.285
13.92,0,0,0,0,0.943,-0.21,0.036,0.32174,-0.30932,0.291
13.93,0,0,0,0,0.964,-0.209,0.037,0.32174,-0.30932,0.301
13.94,0,0,0,0,0.984,-0.209,0.037,0.32174,-0.30932,0.304
13.95,0,0,0,0,1.005,-0.208,0.037,0.32174,-0.30932,0.309
13.96,0,0,0,0,1.026,-0.207,0.037,0.32174,-0.30932,0.32
13.97,0,0,0,0,1.046,-0.206,0.037,0.31833,-0.32972,0.325
13.98,0,0,0,0,1.068,-0.205,0.037,0.31833,-0.32972,0.333
13.99,0,0,0,0,1.091,-0.203,0.037,0.31833,-0.32972,0.344
14,0,0,0,0,1.115,-0.202,0.037,0.31833,-0.32972,0.346
14.01,0,0,0,0,1.139,-0.2,0.037,0.31833,-0.32972,0.357
14.02,0,0,0,0,1.163,-0.198,0.037,0.31833,-0.32972,0.362
14.03,0,0,0,0,1.188,-0.196,0.037,0.31833,-0.32972,0.37
14.04,0,0,0,0,1.212,-0.193,0.037,0.31833,-0.32972,0.38
14.05,0,0,0,0,1.235,-0.19,0.038,0.31833,-0.32972,0.386
14.06,0,0,0,0,1.258,-0.188,0.038,0.31833,-0.32972,0.394
14.07,0,0,0,0,1.28,-0.185,0.038,0.31833,-0.32972,0.404
14.08,0,0,0,0,1.302,-0.183,0.038,0.31833,-0.32972,0.41
14.09,0,0,0,0,1.323,-0.18,0.038,0.31833,-0.32972,0.417
14.1,0,0,0,0,1.344,-0.177,0.038,0.31833,-0.32972,0.428
14.11,0,0,0,0,1.366,-0.174,0.038,0.31833,-0.32972,0.436
14.12,0,0,0,0,1.388,-0.171,0.038,0.31833,-0.32972,0.441
14.13,0,0,0,0,1.411,-0.168,0.038,0.31833,-0.32972,0.452
14.14,0,0,0,0,1.435,-0.166,0.038,0.31833,-0.32972,0.46
14.15,0,0,0,0,1.456,-0.163,0.038,0.31833,-0.32972,0.47
14.16,0,0,0,0,1.478,-0.16,0.038,0.31833,-0.32972,0.478
14.17,0,0,0,0,1.5,-0.157,0.038,0.31338,-0.35736,0.484
14.18,0,0,0,0,1.519,-0.154,0.038,0.31338,-0.35736,0.494
14.19,0,0,0,0,1.539,-0.151,0.038,0.31338,-0.35736,0.502
14.2,0,0,0,0,1.558,-0.148,0.038,0.31338,-0.35736,0.513
14.21,0,0,0,0,1.575,-0.145,0.039,0.31338,-0.35736,0.521
14.22,0,0,0,0,1.592,-0.142,0.039,0.31338,-0.35736,0.531
14.23,0,0,0,0,1.608,-0.138,0.039,0.31338,-0.35736,0.536
14.24,0,0,0,0,1.622,-0.135,0.039,0.31338,-0.35736,0.544
14.25,0,0,0,0,1.636,-0.131,0.039,0.31338,-0.35736,0.555
14.26,0,0,0,0,1.65,-0.127,0.039,0.31338,-0.35736,0.563
14.27,0,0,0,0,1.665,-0.124,0.039,0.31338,-0.35736,0.573
14.28,0,0,0,0,1.679,-0.12,0.039,0.31338,-0.35736,0.581
14.29,0,0,0,0,1.691,-0.116,0.039,0.31338,-0.35736,0.592
14.3,0,0,0,0,1.703,-0.112,0.039,0.31338,-0.35736,0.6
14.31,0,0,0,0,1.716,-0.107,0.039,0.31338,-0.35736,0.61
14.32,0,0,0,0,1.728,-0.101,0.039,0.31338,-0.35736,0.621
14.33,0,0,0,0,1.737,-0.095,0.039,0.31338,-0.35736,0.629
14.34,0,0,0,0,1.746,-0.089,0.039,0.31338,-0.35736,0.639
14.35,0,0,0,0,1.754,-0.082,0.039,0.31338,-0.35736,0.647
14.36,0,0,0,0,1.761,-0.076,0.039,0.31338,-0.35736,0.658
14.37,0,0,0,0,1.769,-0.07,0.039,0.30734,-0.39604,0.666
14.38,0,0,0,0,1.776,-0.064,0.039,0.30734,-0.39604,0.676
14.39,0,0,0,0,1.781,-0.058,0.039,0.30734,-0.39604,0.684
14.4,0,0,0,0,1.786,-0.052,0.039,0.30734,-0.39604,0.695
14.41,0,0,0,0,1.791,-0.046,0.039,0.30734,-0.39604,0.705
14.42,0,0,0,0,1.793,-0.041,0.039,0.30734,-0.39604,0.713
14.43,0,0,0,0,1.796,-0.036,0.039,0.30734,-0.39604,0.724
14.44,0,0,0,0,1.795,-0.031,0.039,0.30734,-0.39604,0.732
14.45,0,0,0,0,1.795,-0.026,0.039,0.30734,-0.39604,0.742
14.46,0,0,0,0,1.793,-0.021,0.039,0.30734,-0.39604,0.75
14.47,0,0,0,0,1.791,-0.016,0.039,0.30734,-0.39604,0.761
14.48,0,0,0,0,1.789,-0.012,0.039,0.30734,-0.39604,0.774
14.49,0,0,0,0,1.784,-0.008,0.039,0.30734,-0.39604,0.785
14.5,0,0,0,0,1.779,-0.004,0.039,0.30734,-0.39604,0.793
14.51,0,0,0,0,1.774,-0.001,0.039,0.30734,-0.39604,0.803
14.52,0,0,0,0,1.768,0.003,0.039,0.30734,-0.39604,0.811
14.53,0,0,0,0,1.762,0.006,0.039,0.30734,-0.39604,0.822
14.54,0,0,0,0,1.754,0.01,0.039,0.30734,-0.39604,0.832
14.55,0,0,0,0,1.744,0.013,0.039,0.30734,-0.39604,0.846
14.56,0,0,0,0,1.733,0.017,0.039,0.30734,-0.39604,0.853
14.57,0,0,0,0,1.722,0.02,0.039,0.3011,-0.44749,0.864
14.58,0,0,0,0,1.711,0.024,0.039,0.3011,-0.44749,0.872
14.59,0,0,0,0,1.698,0.026,0.039,0.3011,-0.44749,0.883
14.6,0,0,0,0,1.685,0.029,0.039,0.3011,-0.44749,0.896
14.61,0,0,0,0,1.671,0.03,0.039,0.3011,-0.44749,0.906
14.62,0,0,0,0,1.655,0.032,0.039,0.3011,-0.44749,0.914
14.63,0,0,0,0,1.639,0.034,0.039,0.3011,-0.44749,0.925
14.64,0,0,0,0,1.621,0.035,0.039,0.3011,-0.44749,0.938
14.65,0,0,0,0,1.603,0.037,0.039,0.3011,-0.44749,0.949
14.66,0,0,0,0,1.584,0.038,0.039,0.3011,-0.44749,0.957
14.67,0,0,0,0,1.564,0.038,0.039,0.3011,-0.44749,0.967
14.68,0,0,0,0,1.542,0.038,0.039,0.3011,-0.44749,0.98
14.69,0,0,0,0,1.521,0.039,0.039,0.3011,-0.44749,0.991
14.7,0,0,0,0,1.499,0.039,0.039,0.3011,-0.44749,0.999
14.71,0,0,0,0,1.478,0.039,0.039,0.3011,-0.44749,1.015
14.72,0,0,0,0,1.457,0.038,0.039,0.3011,-0.44749,1.023
14.73,0,0,0,0,1.436,0.038,0.039,0.3011,-0.44749,1.038
14.74,0,0,0,0,1.415,0.037,0.039,0.3011,-0.44749,1.046
14.75,0,0,0,0,1.395,0.036,0.039,0.3011,-0.44749,1.057
14.76,0,0,0,0,1.375,0.035,0.039,0.3011,-0.44749,1.07
14.77,0,0,0,0,1.355,0.034,0.039,0.29551,-0.51075,1.081
14.78,0,0,0,0,1.336,0.033,0.039,0.29551,-0.51075,1.094
14.79,0,0,0,0,1.317,0.032,0.039,0.29551,-0.51075,1.104
14.8,0,0,0,0,1.298,0.031,0.039,0.29551,-0.51075,1.118
14.81,0,0,0,0,1.279,0.029,0.039,0.29551,-0.51075,1.126
14.82,0,0,0,0,1.26,0.028,0.039,0.29551,-0.51075,1.141
14.83,0,0,0,0,1.241,0.027,0.039,0.29551,-0.51075,1.155
14.84,0,0,0,0,1.221,0.026,0.039,0.29551,-0.51075,1.165
14.85,0,0,0,0,1.199,0.024,0.039,0.29551,-0.51075,1.178
14.86,0,0,0,0,1.178,0.023,0.039,0.29551,-0.51075,1.189
14.87,0,0,0,0,1.157,0.021,0.039,0.29551,-0.51075,1.202
14.88,0,0,0,0,1.136,0.019,0.039,0.29551,-0.51075,1.215
14.89,0,0,0,0,1.115,0.018,0.039,0.29551,-0.51075,1.226
14.9,0,0,0,0,1.094,0.016,0.039,0.29551,-0.51075,1.239
14.91,0,0,0,0,1.075,0.014,0.039,0.29551,-0.51075,1.252
14.92,0,0,0,0,1.056,0.013,0.039,0.29551,-0.51075,1.263
14.93,0,0,0,0,1.037,0.011,0.039,0.29551,-0.51075,1.276
14.94,0,0,0,0,1.02,0.009,0.039,0.29551,-0.51075,1.292
14.95,0,0,0,0,1.003,0.008,0.039,0.29551,-0.51075,1.3
14.96,0,0,0,0,0.986,0.006,0.039,0.29551,-0.51075,1.316
14.97,0,0,0,0,0.972,0.004,0.039,0.29047,-0.58198,1.329
14.98,0,0,0,0,0.957,0.001,0.039,0.29047,-0.58198,1.342
14.99,0,0,0,0,0.943,-0.001,0.039,0.29047,-0.58198,1.358
15,0,0,0,0,0.93,-0.003,0.039,0.29047,-0.58198,1.371
15.01,0,0,0,0,0.917,-0.005,0.039,0.29047,-0.58198,1.379
15.02,0,0,0,0,0.905,-0.007,0.039,0.29047,-0.58198,1.395
15.03,0,0,0,0,0.893,-0.009,0.039,0.29047,-0.58198,1.408
15.04,0,0,0,0,0.881,-0.011,0.039,0.29047,-0.58198,1.422
15.05,0,0,0,0,0.871,-0.014,0.039,0.29047,-0.58198,1.437
15.06,0,0,0,0,0.861,-0.016,0.039,0.29047,-0.58198,1.451
15.07,0,0,0,0,0.852,-0.019,0.039,0.29047,-0.58198,1.464
15.08,0,0,0,0,0.843,-0.021,0.039,0.29047,-0.58198,1.48
15.09,0,0,0,0,0.834,-0.024,0.039,0.29047,-0.58198,1.493
15.1,0,0,0,0,0.826,-0.027,0.039,0.29047,-0.58198,1.506
15.11,0,0,0,0,0.818,-0.031,0.039,0.29047,-0.58198,1.522
15.12,0,0,0,0,0.81,-0.035,0.039,0.29047,-0.58198,1.535
15.13,0,0,0,0,0.802,-0.039,0.039,0.29047,-0.58198,1.548
15.14,0,0,0,0,0.794,-0.044,0.039,0.29047,-0.58198,1.564
15.15,0,0,0,0,0.786,-0.049,0.039,0.29047,-0.58198,1.577
15.16,0,0,0,0,0.777,-0.053,0.039,0.29047,-0.58198,1.591
15.17,0,0,0,0,0.769,-0.058,0.039,0.28573,-0.65753,1.607
15.18,0,0,0,0,0.763,-0.063,0.039,0.28573,-0.65753,1.62
15.19,0,0,0,0,0.756,-0.067,0.039,0.28573,-0.65753,1.633
15.2,0,0,0,0,0.75,-0.072,0.039,0.28573,-0.65753,1.649
15.21,0,0,0,0,0.745,-0.077,0.039,0.28573,-0.65753,1.662
15.22,0,0,0,0,0.74,-0.081,0.039,0.28573,-0.65753,1.681
15.23,0,0,0,0,0.736,-0.085,0.039,0.28573,-0.65753,1.694
15.24,0,0,0,0,0.732,-0.09,0.039,0.28573,-0.65753,1.71
15.25,0,0,0,0,0.728,-0.093,0.039,0.28573,-0.65753,1.723
15.26,0,0,0,0,0.725,-0.097,0.039,0.28573,-0.65753,1.736
15.27,0,0,0,0,0.722,-0.101,0.039,0.28573,-0.65753,1.752
15.28,0,0,0,0,0.72,-0.104,0.039,0.28573,-0.65753,1.765
15.29,0,0,0,0,0.717,-0.108,0.039,0.28573,-0.65753,1.784
15.3,0,0,0,0,0.715,-0.111,0.039,0.28573,-0.65753,1.799
15.31,0,0,0,0,0.713,-0.114,0.039,0.28573,-0.65753,1.813
15.32,0,0,0,0,0.71,-0.118,0.039,0.28573,-0.65753,1.826
15.33,0,0,0,0,0.709,-0.121,0.039,0.28573,-0.65753,1.842
15.34,0,0,0,0,0.707,-0.123,0.039,0.28573,-0.65753,1.86
15.35,0,0,0,0,0.705,-0.126,0.039,0.28573,-0.65753,1.873
15.36,0,0,0,0,0.704,-0.129,0.039,0.28573,-0.65753,1.887
15.37,0,0,0,0,0.703,-0.132,0.039,0.28067,-0.73587,1.902
15.38,0,0,0,0,0.702,-0.134,0.039,0.28067,-0.73587,1.921
15.39,0,0,0,0,0.702,-0.137,0.039,0.28067,-0.73587,1.934
15.4,0,0,0,0,0.703,-0.139,0.039,0.28067,-0.73587,1.947
15.41,0,0,0,0,0.703,-0.141,0.039,0.28067,-0.73587,1.963
15.42,0,0,0,0,0.704,-0.144,0.039,0.28067,-0.73587,1.982
15.43,0,0,0,0,0.706,-0.146,0.039,0.28067,-0.73587,1.995
15.44,0,0,0,0,0.707,-0.148,0.039,0.28067,-0.73587,2.008
15.45,0,0,0,0,0.709,-0.15,0.039,0.28067,-0.73587,2.029
15.46,0,0,0,0,0.711,-0.152,0.039,0.28067,-0.73587,2.043
15.47,0,0,0,0,0.712,-0.154,0.039,0.28067,-0.73587,2.056
15.48,0,0,0,0,0.714,-0.156,0.039,0.28067,-0.73587,2.072
15.49,0,0,0,0,0.715,-0.158,0.039,0.28067,-0.73587,2.09
15.5,0,0,0,0,0.718,-0.16,0.039,0.28067,-0.73587,2.103
15.51,0,0,0,0,0.72,-0.161,0.039,0.28067,-0.73587,2.116
15.52,0,0,0,0,0.723,-0.163,0.039,0.28067,-0.73587,2.135
15.53,0,0,0,0,0.726,-0.164,0.039,0.28067,-0.73587,2.151
